Zeitstempel;Zeit in ms seit 01.01.1970;Kompasskurs Azimuth;Differenz SimplePIDController;Rudderposition SimplePIDController;Pilot Rudderposition;AKSEN Winkel Rudderposition
2013-03-27 13:07:06:0322;1364386026322;;-2.1111111111111143;;;
2013-03-27 13:07:06:0322;1364386026322;;;70.81466666666667;;
2013-03-27 13:07:06:0474;1364386026474;;;;;70
2013-03-27 13:07:06:0484;1364386026484;178.8;;;;
2013-03-27 13:07:06:0674;1364386026674;;-1.1111111111111143;;;
2013-03-27 13:07:06:0674;1364386026674;;;70.04355555555556;;
2013-03-27 13:07:06:0725;1364386026725;179.15;;;;
2013-03-27 13:07:06:0838;1364386026838;;;;;70
2013-03-27 13:07:06:0960;1364386026960;179.2;;;;
2013-03-27 13:07:07:0039;1364386027039;;-2.0;;;
2013-03-27 13:07:07:0039;1364386027039;;;69.81022222222222;;
2013-03-27 13:07:07:0182;1364386027182;;;;;69
2013-03-27 13:07:07:0197;1364386027197;178.9;;;;
2013-03-27 13:07:07:0382;1364386027382;;-0.11111111111111427;;;
2013-03-27 13:07:07:0382;1364386027382;;;69.26244444444444;;
2013-03-27 13:07:07:0435;1364386027435;178.7;;;;
2013-03-27 13:07:07:0518;1364386027518;;;;;69
2013-03-27 13:07:07:0679;1364386027679;178.7;;;;
2013-03-27 13:07:07:0718;1364386027718;;-0.11111111111111427;;;
2013-03-27 13:07:07:0718;1364386027718;;;69.26133333333334;;
2013-03-27 13:07:07:0868;1364386027868;;;;;69
2013-03-27 13:07:07:0910;1364386027910;178.9;;;;
2013-03-27 13:07:08:0068;1364386028068;;-0.11111111111111427;;;
2013-03-27 13:07:08:0068;1364386028068;;;69.26022222222223;;
2013-03-27 13:07:08:0148;1364386028148;179.0;;;;
2013-03-27 13:07:08:0221;1364386028221;;;;;69
2013-03-27 13:07:08:0390;1364386028390;178.8;;;;
2013-03-27 13:07:08:0421;1364386028421;;-0.11111111111111427;;;
2013-03-27 13:07:08:0421;1364386028421;;;69.25911111111111;;
2013-03-27 13:07:08:0586;1364386028586;;;;;69
2013-03-27 13:07:08:0627;1364386028627;178.9;;;;
2013-03-27 13:07:08:0786;1364386028786;;-0.11111111111111427;;;
2013-03-27 13:07:08:0786;1364386028786;;;69.25800000000001;;
2013-03-27 13:07:08:0866;1364386028866;178.9;;;;
2013-03-27 13:07:08:0956;1364386028956;;;;;69
2013-03-27 13:07:09:0104;1364386029104;178.6;;;;
2013-03-27 13:07:09:0157;1364386029157;;-0.11111111111111427;;;
2013-03-27 13:07:09:0157;1364386029157;;;69.2568888888889;;
2013-03-27 13:07:09:0335;1364386029335;;;;;69
2013-03-27 13:07:09:0370;1364386029370;178.35;;;;
2013-03-27 13:07:09:0535;1364386029535;;-0.11111111111111427;;;
2013-03-27 13:07:09:0535;1364386029535;;;69.25577777777778;;
2013-03-27 13:07:09:0605;1364386029605;178.3;;;;
2013-03-27 13:07:09:0694;1364386029694;;;;;69
2013-03-27 13:07:09:0840;1364386029840;178.3;;;;
2013-03-27 13:07:09:0894;1364386029894;;-0.11111111111111427;;;
2013-03-27 13:07:09:0894;1364386029894;;;69.25466666666667;;
2013-03-27 13:07:10:0052;1364386030052;;;;;69
2013-03-27 13:07:10:0078;1364386030078;178.7;;;;
2013-03-27 13:07:10:0252;1364386030252;;-0.11111111111111427;;;
2013-03-27 13:07:10:0252;1364386030252;;;69.25355555555556;;
2013-03-27 13:07:10:0354;1364386030354;178.9;;;;
2013-03-27 13:07:10:0464;1364386030464;;;;;69
2013-03-27 13:07:10:0584;1364386030584;178.7;;;;
2013-03-27 13:07:10:0664;1364386030664;;-0.11111111111111427;;;
2013-03-27 13:07:10:0664;1364386030664;;;69.25244444444445;;
2013-03-27 13:07:10:0802;1364386030802;;;;;69
2013-03-27 13:07:10:0839;1364386030839;179.0;;;;
2013-03-27 13:07:11:0002;1364386031002;;-0.11111111111111427;;;
2013-03-27 13:07:11:0002;1364386031002;;;69.25133333333333;;
2013-03-27 13:07:11:0077;1364386031077;179.0;;;;
2013-03-27 13:07:11:0164;1364386031164;;;;;69
2013-03-27 13:07:11:0304;1364386031304;179.0;;;;
2013-03-27 13:07:11:0375;1364386031375;;-0.11111111111111427;;;
2013-03-27 13:07:11:0375;1364386031375;;;69.25022222222222;;
2013-03-27 13:07:11:0532;1364386031532;179.2;;;;
2013-03-27 13:07:11:0542;1364386031542;;;;;69
2013-03-27 13:07:11:0749;1364386031749;;-1.0;;;
2013-03-27 13:07:11:0749;1364386031749;;;69.02688888888889;;
2013-03-27 13:07:11:0769;1364386031769;180.0;;;;
2013-03-27 13:07:11:0912;1364386031912;;;;;69
2013-03-27 13:07:12:0012;1364386032012;181.35;;;;
2013-03-27 13:07:12:0116;1364386032116;;-2.5111111111111057;;;
2013-03-27 13:07:12:0116;1364386032116;;;68.63911111111112;;
2013-03-27 13:07:12:0249;1364386032249;182.3;;;;
2013-03-27 13:07:12:0288;1364386032288;;;;;68
2013-03-27 13:07:12:0488;1364386032488;;-2.2666666666666657;;;
2013-03-27 13:07:12:0488;1364386032488;;;67.67511111111112;;
2013-03-27 13:07:12:0516;1364386032516;184.8;;;;
2013-03-27 13:07:12:0672;1364386032672;;;;;67
2013-03-27 13:07:12:0761;1364386032761;188.15;;;;
2013-03-27 13:07:12:0875;1364386032875;;-5.799999999999997;;;
2013-03-27 13:07:12:0875;1364386032875;;;65.76911111111112;;
2013-03-27 13:07:12:0984;1364386032984;188.0;;;;
2013-03-27 13:07:13:0030;1364386033030;;;;;65
2013-03-27 13:07:13:0230;1364386033230;;-3.0444444444444443;;;
2013-03-27 13:07:13:0230;1364386033230;;;64.4;;
2013-03-27 13:07:13:0235;1364386033235;188.7;;;;
2013-03-27 13:07:13:0464;1364386033464;;;;;64
2013-03-27 13:07:13:0481;1364386033481;189.2;;;;
2013-03-27 13:07:13:0664;1364386033664;;-3.555555555555557;;;
2013-03-27 13:07:13:0664;1364386033664;;;63.24177777777778;;
2013-03-27 13:07:13:0698;1364386033698;188.9;;;;
2013-03-27 13:07:13:0824;1364386033824;;;;;63
2013-03-27 13:07:13:0936;1364386033936;188.85;;;;
2013-03-27 13:07:14:0024;1364386034024;;-1.7999999999999972;;;
2013-03-27 13:07:14:0024;1364386034024;;;62.64511111111111;;
2013-03-27 13:07:14:0176;1364386034176;;;;;62
2013-03-27 13:07:14:0179;1364386034179;188.8;;;;
2013-03-27 13:07:14:0398;1364386034398;;-0.7999999999999972;;;
2013-03-27 13:07:14:0398;1364386034398;;;61.87711111111111;;
2013-03-27 13:07:14:0428;1364386034428;188.5;;;;
2013-03-27 13:07:14:0585;1364386034585;;;;;61
2013-03-27 13:07:14:0661;1364386034661;188.2;;;;
2013-03-27 13:07:14:0789;1364386034789;;0.20000000000000284;;;
2013-03-27 13:07:14:0789;1364386034789;;;61.11911111111112;;
2013-03-27 13:07:14:0900;1364386034900;185.7;;;;
2013-03-27 13:07:14:0968;1364386034968;;;;;61
2013-03-27 13:07:15:0130;1364386035130;185.0;;;;
2013-03-27 13:07:15:0169;1364386035169;;3.2222222222222285;;;
2013-03-27 13:07:15:0169;1364386035169;;;61.87666666666667;;
2013-03-27 13:07:15:0328;1364386035328;;;;;61
2013-03-27 13:07:15:0367;1364386035367;185.8;;;;
2013-03-27 13:07:15:0528;1364386035528;;2.4666666666666686;;;
2013-03-27 13:07:15:0528;1364386035528;;;61.720000000000006;;
2013-03-27 13:07:15:0617;1364386035617;180.75;;;;
2013-03-27 13:07:15:0684;1364386035684;;;;;61
2013-03-27 13:07:15:0848;1364386035848;179.85;;;;
2013-03-27 13:07:15:0885;1364386035885;;7.0;;;
2013-03-27 13:07:15:0885;1364386035885;;;62.878;;
2013-03-27 13:07:16:0034;1364386036034;;;;;62
2013-03-27 13:07:16:0081;1364386036081;178.65;;;;
2013-03-27 13:07:16:0234;1364386036234;;6.888888888888886;;;
2013-03-27 13:07:16:0234;1364386036234;;;63.92022222222222;;
2013-03-27 13:07:16:0323;1364386036323;178.6;;;;
2013-03-27 13:07:16:0370;1364386036370;;;;;63
2013-03-27 13:07:16:0559;1364386036559;178.6;;;;
2013-03-27 13:07:16:0570;1364386036570;;5.888888888888886;;;
2013-03-27 13:07:16:0570;1364386036570;;;64.73911111111111;;
2013-03-27 13:07:16:0708;1364386036708;;;;;64
2013-03-27 13:07:16:0797;1364386036797;178.6;;;;
2013-03-27 13:07:16:0908;1364386036908;;4.888888888888886;;;
2013-03-27 13:07:16:0908;1364386036908;;;65.548;;
2013-03-27 13:07:17:0035;1364386037035;178.9;;;;
2013-03-27 13:07:17:0046;1364386037046;;;;;65
2013-03-27 13:07:17:0252;1364386037252;;3.8888888888888857;;;
2013-03-27 13:07:17:0252;1364386037252;;;66.3468888888889;;
2013-03-27 13:07:17:0272;1364386037272;178.9;;;;
2013-03-27 13:07:17:0402;1364386037402;;;;;66
2013-03-27 13:07:17:0510;1364386037510;178.6;;;;
2013-03-27 13:07:17:0603;1364386037603;;2.8888888888888857;;;
2013-03-27 13:07:17:0603;1364386037603;;;67.13577777777778;;
2013-03-27 13:07:17:0749;1364386037749;178.1;;;;
2013-03-27 13:07:17:0756;1364386037756;;;;;67
2013-03-27 13:07:17:0957;1364386037957;;1.8888888888888857;;;
2013-03-27 13:07:17:0957;1364386037957;;;67.91466666666668;;
2013-03-27 13:07:17:0987;1364386037987;178.3;;;;
2013-03-27 13:07:18:0115;1364386038115;;;;;67
2013-03-27 13:07:18:0223;1364386038223;178.5;;;;
2013-03-27 13:07:18:0320;1364386038320;;1.8888888888888857;;;
2013-03-27 13:07:18:0320;1364386038320;;;67.93355555555556;;
2013-03-27 13:07:18:0468;1364386038468;178.5;;;;
2013-03-27 13:07:18:0490;1364386038490;;;;;67
2013-03-27 13:07:18:0690;1364386038690;;1.8888888888888857;;;
2013-03-27 13:07:18:0690;1364386038690;;;67.95244444444445;;
2013-03-27 13:07:18:0703;1364386038703;178.5;;;;
2013-03-27 13:07:18:0828;1364386038828;;;;;67
2013-03-27 13:07:18:0941;1364386038941;178.5;;;;
2013-03-27 13:07:19:0029;1364386039029;;1.8888888888888857;;;
2013-03-27 13:07:19:0029;1364386039029;;;67.97133333333333;;
2013-03-27 13:07:19:0179;1364386039179;177.6;;;;
2013-03-27 13:07:19:0180;1364386039180;;;;;67
2013-03-27 13:07:19:0380;1364386039380;;2.7777777777777715;;;
2013-03-27 13:07:19:0380;1364386039380;;;68.21244444444444;;
2013-03-27 13:07:19:0417;1364386039417;177.0;;;;
2013-03-27 13:07:19:0584;1364386039584;;;;;68
2013-03-27 13:07:19:0654;1364386039654;175.5;;;;
2013-03-27 13:07:19:0784;1364386039784;;3.555555555555557;;;
2013-03-27 13:07:19:0784;1364386039784;;;69.43466666666667;;
2013-03-27 13:07:19:0892;1364386039892;175.4;;;;
2013-03-27 13:07:19:0932;1364386039932;;;;;69
2013-03-27 13:07:20:0131;1364386040131;173.75;;;;
2013-03-27 13:07:20:0132;1364386040132;;4.333333333333329;;;
2013-03-27 13:07:20:0132;1364386040132;;;70.66466666666668;;
2013-03-27 13:07:20:0273;1364386040273;;;;;70
2013-03-27 13:07:20:0367;1364386040367;172.7;;;;
2013-03-27 13:07:20:0490;1364386040490;;4.2222222222222285;;;
2013-03-27 13:07:20:0490;1364386040490;;;71.68022222222223;;
2013-03-27 13:07:20:0610;1364386040610;171.9;;;;
2013-03-27 13:07:20:0638;1364386040638;;;;;71
2013-03-27 13:07:20:0838;1364386040838;;4.111111111111114;;;
2013-03-27 13:07:20:0838;1364386040838;;;72.69466666666668;;
2013-03-27 13:07:20:0846;1364386040846;172.1;;;;
2013-03-27 13:07:20:0982;1364386040982;;;;;72
2013-03-27 13:07:21:0088;1364386041088;171.85;;;;
2013-03-27 13:07:21:0194;1364386041194;;3.1111111111111143;;;
2013-03-27 13:07:21:0194;1364386041194;;;73.48577777777778;;
2013-03-27 13:07:21:0322;1364386041322;170.8;;;;
2013-03-27 13:07:21:0352;1364386041352;;;;;73
2013-03-27 13:07:21:0552;1364386041552;;3.0;;;
2013-03-27 13:07:21:0552;1364386041552;;;74.48911111111111;;
2013-03-27 13:07:21:0561;1364386041561;171.45;;;;
2013-03-27 13:07:21:0686;1364386041686;;;;;74
2013-03-27 13:07:21:0802;1364386041802;171.9;;;;
2013-03-27 13:07:21:0886;1364386041886;;1.1111111111111143;;;
2013-03-27 13:07:21:0886;1364386041886;;;75.04688888888889;;
2013-03-27 13:07:22:0035;1364386042035;171.55;;;;
2013-03-27 13:07:22:0040;1364386042040;;;;;75
2013-03-27 13:07:22:0240;1364386042240;;0.11111111111111427;;;
2013-03-27 13:07:22:0240;1364386042240;;;75.808;;
2013-03-27 13:07:22:0273;1364386042273;171.85;;;;
2013-03-27 13:07:22:0392;1364386042392;;;;;75
2013-03-27 13:07:22:0519;1364386042519;172.1;;;;
2013-03-27 13:07:22:0592;1364386042592;;-0.7777777777777715;;;
2013-03-27 13:07:22:0592;1364386042592;;;75.5868888888889;;
2013-03-27 13:07:22:0738;1364386042738;;;;;75
2013-03-27 13:07:22:0753;1364386042753;172.7;;;;
2013-03-27 13:07:22:0938;1364386042938;;-0.7777777777777715;;;
2013-03-27 13:07:22:0938;1364386042938;;;75.57911111111112;;
2013-03-27 13:07:22:0991;1364386042991;173.6;;;;
2013-03-27 13:07:23:0078;1364386043078;;;;;75
2013-03-27 13:07:23:0228;1364386043228;173.65;;;;
2013-03-27 13:07:23:0279;1364386043279;;-1.6666666666666714;;;
2013-03-27 13:07:23:0279;1364386043279;;;75.34911111111111;;
2013-03-27 13:07:23:0426;1364386043426;;;;;75
2013-03-27 13:07:23:0466;1364386043466;175.0;;;;
2013-03-27 13:07:23:0630;1364386043630;;-2.555555555555557;;;
2013-03-27 13:07:23:0630;1364386043630;;;75.11022222222222;;
2013-03-27 13:07:23:0704;1364386043704;177.05;;;;
2013-03-27 13:07:23:0788;1364386043788;;;;;75
2013-03-27 13:07:23:0942;1364386043942;177.9;;;;
2013-03-27 13:07:23:0988;1364386043988;;-5.2222222222222285;;;
2013-03-27 13:07:23:0988;1364386043988;;;74.418;;
2013-03-27 13:07:24:0136;1364386044136;;;;;74
2013-03-27 13:07:24:0179;1364386044179;178.5;;;;
2013-03-27 13:07:24:0336;1364386044336;;-5.111111111111114;;;
2013-03-27 13:07:24:0336;1364386044336;;;73.39355555555557;;
2013-03-27 13:07:24:0416;1364386044416;178.6;;;;
2013-03-27 13:07:24:0528;1364386044528;;;;;73
2013-03-27 13:07:24:0657;1364386044657;178.9;;;;
2013-03-27 13:07:24:0729;1364386044729;;-4.111111111111114;;;
2013-03-27 13:07:24:0729;1364386044729;;;72.59244444444445;;
2013-03-27 13:07:24:0878;1364386044878;;;;;72
2013-03-27 13:07:24:0898;1364386044898;179.1;;;;
2013-03-27 13:07:25:0078;1364386045078;;-4.0;;;
2013-03-27 13:07:25:0078;1364386045078;;;71.57911111111112;;
2013-03-27 13:07:25:0134;1364386045134;178.8;;;;
2013-03-27 13:07:25:0218;1364386045218;;;;;71
2013-03-27 13:07:25:0372;1364386045372;178.6;;;;
2013-03-27 13:07:25:0418;1364386045418;;-2.1111111111111143;;;
2013-03-27 13:07:25:0418;1364386045418;;;71.01133333333334;;
2013-03-27 13:07:25:0589;1364386045589;;;;;71
2013-03-27 13:07:25:0609;1364386045609;179.15;;;;
2013-03-27 13:07:25:0790;1364386045790;;-3.0;;;
2013-03-27 13:07:25:0790;1364386045790;;;70.768;;
2013-03-27 13:07:25:0848;1364386045848;178.8;;;;
2013-03-27 13:07:25:0942;1364386045942;;;;;70
2013-03-27 13:07:26:0085;1364386046085;178.7;;;;
2013-03-27 13:07:26:0148;1364386046148;;-1.1111111111111143;;;
2013-03-27 13:07:26:0148;1364386046148;;;70.21022222222223;;
2013-03-27 13:07:26:0306;1364386046306;;;;;70
2013-03-27 13:07:26:0323;1364386046323;179.1;;;;
2013-03-27 13:07:26:0507;1364386046507;;-2.0;;;
2013-03-27 13:07:26:0507;1364386046507;;;69.9768888888889;;
2013-03-27 13:07:26:0561;1364386046561;179.0;;;;
2013-03-27 13:07:26:0662;1364386046662;;;;;69
2013-03-27 13:07:26:0798;1364386046798;178.7;;;;
2013-03-27 13:07:26:0873;1364386046873;;-0.11111111111111427;;;
2013-03-27 13:07:26:0873;1364386046873;;;69.42911111111111;;
2013-03-27 13:07:27:0010;1364386047010;;;;;69
2013-03-27 13:07:27:0041;1364386047041;178.7;;;;
2013-03-27 13:07:27:0210;1364386047210;;-0.11111111111111427;;;
2013-03-27 13:07:27:0210;1364386047210;;;69.428;;
2013-03-27 13:07:27:0277;1364386047277;176.8;;;;
2013-03-27 13:07:27:0348;1364386047348;;;;;69
2013-03-27 13:07:27:0515;1364386047515;176.3;;;;
2013-03-27 13:07:27:0605;1364386047605;;1.6666666666666714;;;
2013-03-27 13:07:27:0605;1364386047605;;;69.87133333333334;;
2013-03-27 13:07:27:0752;1364386047752;174.8;;;;
2013-03-27 13:07:27:0770;1364386047770;;;;;69
2013-03-27 13:07:27:0970;1364386047970;;3.444444444444443;;;
2013-03-27 13:07:27:0970;1364386047970;;;70.33244444444445;;
2013-03-27 13:07:27:0990;1364386047990;173.0;;;;
2013-03-27 13:07:28:0122;1364386048122;;;;;70
2013-03-27 13:07:28:0228;1364386048228;172.25;;;;
2013-03-27 13:07:28:0322;1364386048322;;4.2222222222222285;;;
2013-03-27 13:07:28:0322;1364386048322;;;71.56133333333334;;
2013-03-27 13:07:28:0462;1364386048462;;;;;71
2013-03-27 13:07:28:0465;1364386048465;172.0;;;;
2013-03-27 13:07:28:0662;1364386048662;;4.111111111111114;;;
2013-03-27 13:07:28:0662;1364386048662;;;72.57577777777779;;
2013-03-27 13:07:28:0703;1364386048703;171.9;;;;
2013-03-27 13:07:28:0819;1364386048819;;;;;72
2013-03-27 13:07:28:0947;1364386048947;172.3;;;;
2013-03-27 13:07:29:0019;1364386049019;;2.2222222222222285;;;
2013-03-27 13:07:29:0019;1364386049019;;;73.14466666666667;;
2013-03-27 13:07:29:0160;1364386049160;;;;;73
2013-03-27 13:07:29:0184;1364386049184;171.6;;;;
2013-03-27 13:07:29:0360;1364386049360;;2.1111111111111143;;;
2013-03-27 13:07:29:0360;1364386049360;;;74.13911111111112;;
2013-03-27 13:07:29:0420;1364386049420;171.4;;;;
2013-03-27 13:07:29:0508;1364386049508;;;;;74
2013-03-27 13:07:29:0658;1364386049658;171.8;;;;
2013-03-27 13:07:29:0709;1364386049709;;1.1111111111111143;;;
2013-03-27 13:07:29:0709;1364386049709;;;74.91022222222223;;
2013-03-27 13:07:29:0848;1364386049848;;;;;74
2013-03-27 13:07:29:0896;1364386049896;171.5;;;;
2013-03-27 13:07:30:0048;1364386050048;;1.1111111111111143;;;
2013-03-27 13:07:30:0048;1364386050048;;;74.92133333333334;;
2013-03-27 13:07:30:0134;1364386050134;171.9;;;;
2013-03-27 13:07:30:0186;1364386050186;;;;;74
2013-03-27 13:07:30:0371;1364386050371;172.0;;;;
2013-03-27 13:07:30:0386;1364386050386;;1.1111111111111143;;;
2013-03-27 13:07:30:0386;1364386050386;;;74.93244444444444;;
2013-03-27 13:07:30:0524;1364386050524;;;;;74
2013-03-27 13:07:30:0613;1364386050613;172.05;;;;
2013-03-27 13:07:30:0724;1364386050724;;0.22222222222222854;;;
2013-03-27 13:07:30:0724;1364386050724;;;74.72133333333333;;
2013-03-27 13:07:30:0847;1364386050847;172.1;;;;
2013-03-27 13:07:30:0870;1364386050870;;;;;74
2013-03-27 13:07:31:0070;1364386051070;;0.22222222222222854;;;
2013-03-27 13:07:31:0070;1364386051070;;;74.72355555555556;;
2013-03-27 13:07:31:0085;1364386051085;172.65;;;;
2013-03-27 13:07:31:0229;1364386051229;;;;;74
2013-03-27 13:07:31:0327;1364386051327;172.55;;;;
2013-03-27 13:07:31:0435;1364386051435;;0.22222222222222854;;;
2013-03-27 13:07:31:0435;1364386051435;;;74.72577777777778;;
2013-03-27 13:07:31:0576;1364386051576;;;;;74
2013-03-27 13:07:31:0584;1364386051584;172.7;;;;
2013-03-27 13:07:31:0777;1364386051777;;0.22222222222222854;;;
2013-03-27 13:07:31:0777;1364386051777;;;74.72800000000001;;
2013-03-27 13:07:31:0801;1364386051801;173.5;;;;
2013-03-27 13:07:31:0922;1364386051922;;;;;74
2013-03-27 13:07:32:0039;1364386052039;173.6;;;;
2013-03-27 13:07:32:0122;1364386052122;;-0.6666666666666714;;;
2013-03-27 13:07:32:0122;1364386052122;;;74.50800000000001;;
2013-03-27 13:07:32:0266;1364386052266;;;;;74
2013-03-27 13:07:32:0277;1364386052277;173.8;;;;
2013-03-27 13:07:32:0466;1364386052466;;-0.6666666666666714;;;
2013-03-27 13:07:32:0466;1364386052466;;;74.50133333333333;;
2013-03-27 13:07:32:0515;1364386052515;173.9;;;;
2013-03-27 13:07:32:0619;1364386052619;;;;;74
2013-03-27 13:07:32:0753;1364386052753;173.8;;;;
2013-03-27 13:07:32:0820;1364386052820;;-0.6666666666666714;;;
2013-03-27 13:07:32:0820;1364386052820;;;74.49466666666667;;
2013-03-27 13:07:32:0966;1364386052966;;;;;74
2013-03-27 13:07:33:0001;1364386053001;173.8;;;;
2013-03-27 13:07:33:0166;1364386053166;;-0.6666666666666714;;;
2013-03-27 13:07:33:0166;1364386053166;;;74.488;;
2013-03-27 13:07:33:0228;1364386053228;174.0;;;;
2013-03-27 13:07:33:0304;1364386053304;;;;;74
2013-03-27 13:07:33:0470;1364386053470;173.9;;;;
2013-03-27 13:07:33:0504;1364386053504;;-0.6666666666666714;;;
2013-03-27 13:07:33:0504;1364386053504;;;74.48133333333334;;
2013-03-27 13:07:33:0668;1364386053668;;;;;74
2013-03-27 13:07:33:0708;1364386053708;173.95;;;;
2013-03-27 13:07:33:0877;1364386053877;;-0.6666666666666714;;;
2013-03-27 13:07:33:0877;1364386053877;;;74.47466666666666;;
2013-03-27 13:07:33:0947;1364386053947;173.95;;;;
2013-03-27 13:07:34:0030;1364386054030;;;;;74
2013-03-27 13:07:34:0183;1364386054183;174.0;;;;
2013-03-27 13:07:34:0230;1364386054230;;-0.6666666666666714;;;
2013-03-27 13:07:34:0230;1364386054230;;;74.468;;
2013-03-27 13:07:34:0394;1364386054394;;;;;74
2013-03-27 13:07:34:0420;1364386054420;174.05;;;;
2013-03-27 13:07:34:0594;1364386054594;;-1.5555555555555571;;;
2013-03-27 13:07:34:0594;1364386054594;;;74.23911111111111;;
2013-03-27 13:07:34:0712;1364386054712;173.65;;;;
2013-03-27 13:07:34:0805;1364386054805;;;;;74
2013-03-27 13:07:34:0944;1364386054944;173.7;;;;
2013-03-27 13:07:35:0005;1364386055005;;-0.6666666666666714;;;
2013-03-27 13:07:35:0005;1364386055005;;;74.44577777777778;;
2013-03-27 13:07:35:0172;1364386055172;;;;;74
2013-03-27 13:07:35:0186;1364386055186;173.7;;;;
2013-03-27 13:07:35:0372;1364386055372;;-0.6666666666666714;;;
2013-03-27 13:07:35:0372;1364386055372;;;74.43911111111112;;
2013-03-27 13:07:35:0423;1364386055423;173.6;;;;
2013-03-27 13:07:35:0543;1364386055543;;;;;74
2013-03-27 13:07:35:0661;1364386055661;173.6;;;;
2013-03-27 13:07:35:0745;1364386055745;;-0.6666666666666714;;;
2013-03-27 13:07:35:0745;1364386055745;;;74.43244444444444;;
2013-03-27 13:07:35:0895;1364386055895;;;;;74
2013-03-27 13:07:35:0899;1364386055899;174.0;;;;
2013-03-27 13:07:36:0095;1364386056095;;-0.6666666666666714;;;
2013-03-27 13:07:36:0095;1364386056095;;;74.42577777777778;;
2013-03-27 13:07:36:0136;1364386056136;174.0;;;;
2013-03-27 13:07:36:0259;1364386056259;;;;;74
2013-03-27 13:07:36:0386;1364386056386;174.0;;;;
2013-03-27 13:07:36:0459;1364386056459;;-0.6666666666666714;;;
2013-03-27 13:07:36:0459;1364386056459;;;74.4191111111111;;
2013-03-27 13:07:36:0611;1364386056611;;;;;74
2013-03-27 13:07:36:0612;1364386056612;173.75;;;;
2013-03-27 13:07:36:0811;1364386056811;;-0.6666666666666714;;;
2013-03-27 13:07:36:0811;1364386056811;;;74.41244444444445;;
